tdate;ttext;tgeo
2016-07-24 16:24:53;#nau Что на самом деле происходит со спутником МГУ;None
2016-07-24 16:24:14;Что на самом деле происходит со спутником МГУ https://t.co/wrKZy37wZA;None
2016-07-24 16:23:30;Что на самом деле происходит со спутником МГУ;None
2016-07-24 16:23:20;#56 Что на самом деле происходит со спутником МГУ #EG;None
2016-07-24 16:22:22;Что на самом деле происходит со спутником МГУ;None
2016-07-24 16:21:36;Что на самом деле происходит со спутником МГУ #GO;None
2016-07-24 16:21:24;Что на самом деле происходит со спутником МГУ #Наука;None
2016-07-24 16:21:07;#no Что на самом деле происходит со спутником МГУ;None
2016-07-24 16:20:36;#973 Что на самом деле происходит со спутником МГУ #lv;None
2016-07-24 16:20:33;@overthin_king можно поздравить с МГУ?;None
2016-07-24 16:17:36;Что на самом деле происходит со спутником МГУ #ukam;None
2016-07-24 16:16:55;Что на самом деле происходит со спутником МГУ: Правда, не по своей «вине»: проблемы возникли с ракетой-носителем.… https://t.co/oGgF0D5LFi;None
2016-07-24 16:16:32;Что на самом деле происходит со спутником МГУ;None
2016-07-24 16:15:09;Что на самом деле происходит со спутником МГУ #se;None
2016-07-24 16:14:24;Что на самом деле происходит со спутником МГУ https://t.co/eAQxL5lml6 https://t.co/VFTyY68iZO;None
2016-07-24 16:13:16;Что на самом деле происходит со спутником МГУ https://t.co/Hb6yPHbhDs #новости #наука;None
2016-07-24 16:12:03;Что на самом деле происходит со спутником МГУ https://t.co/4Bnyh3quAR #технологии https://t.co/TnV1GLGPHJ;None
2016-07-24 16:09:09;Что на самом деле происходит со спутником МГУ https://t.co/G7r65a05M7;None
2016-07-24 16:04:13;В МГУ разработали безопасный метод лечения рака;None
2016-07-24 16:01:08;Что на самом деле происходит со спутником МГУ https://t.co/6Y9kbVQAZa;None
2016-07-24 16:01:05;Что на самом деле происходит со спутником МГУ https://t.co/39oK3SzU8a;None
2016-07-24 16:00:18;Что на самом деле происходит со спутником МГУ https://t.co/w1mUJZmEfl https://t.co/950eFjV0C6;None
2016-07-24 15:54:55;Я в МГУ теперь. Это круто?;None
2016-07-24 15:54:27;XXVI. Я еще жив @ МГУ - Moscow State University https://t.co/gVy178s5ID;None
2016-07-24 15:48:48;Хочу поступить в МГУ на английский, что кто посоветует?;None
2016-07-24 15:47:12;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 15:39:00;Кто здезь из МГУ?;None
2016-07-24 15:32:25;Кто-нить учится на жур-факе в МГУ?;None
2016-07-24 15:31:12;Биологи из МГУ рассказали о синтезе белка живой клеткой;None
2016-07-24 15:12:27;МГУ-да или нет?;None
2016-07-24 15:07:33;Есть в МГУ им Ломоносова Военная кафедра?;None
2016-07-24 14:50:38;В мгу 90 баллов по дви;None
2016-07-24 14:42:13;#миссиявыполнена #диплом #МГУ #ВШБ #ExecutiveMBA #MBA #Emba16 #Москва #Россия @ Высшая школа… https://t.co/DcBCrSCTCd;55.69816008,37.53159803
2016-07-24 14:40:48;памогите пожалуйста предки говорят чтобы выбирал профессию или шёл на экономический факультет (МГУ) очень срачно;None
2016-07-24 14:37:47;А вы то знаете какие секреты в себе таят химические лаборатории подвалов МГУ?;None
2016-07-24 14:34:24;Биологи МГУ создали уникальное лекарство от рака https://t.co/ygNF8JdZQC;None
2016-07-24 14:32:11;Я прошёл курсы в МГУ по 1С;None
2016-07-24 14:22:03;RT @tranamfi83: В МГУ открылся инженерный факультет;None
2016-07-24 14:19:22;не ну скОжити мни паЦиму тут так многа ниграмотных Людий!!!Скока тирпеть это висе мне как пидагогу МГУ по рускаму язику;None
2016-07-24 14:17:02;Преподаватели МГУ о моей сочине на филфаке: "Написала хрень и ушла". Блин. В корень зрят;None
2016-07-24 14:14:47;сколько нужно мозгов чтобы поступить в МГУ?;None
2016-07-24 14:07:27;В. А. Садовничий примет меня в МГУ?;None
2016-07-24 14:06:50;как поступить в мгу,если закончила школу на 4 и 5?;None
2016-07-24 14:04:00;#ЛетописьМГУ 24/07/1972 Институт восточных языков при МГУ был преобразован в Институт стран Азии и Африки https://t.co/JcqRw6OqTU;None
2016-07-24 14:02:48;сколько нужно мозгов чтобы поступить в МГУ?;None
2016-07-24 14:00:22;Сын Медведева без экзаменов поступил в МГУ. Конкурс был серьезный. 23 института на 1 место.;None
2016-07-24 13:44:02;МГУ вошел в топ-10 рейтинга QS стран БРИКС https://t.co/nsS8MiLzmV;None
2016-07-24 13:38:20;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/WatoVr3bU9;None
2016-07-24 13:26:58;Кто-нибудь помогите!!!!Скажите какая степендия в МГУ!!!!ПЛИЗ!!!!;None
2016-07-24 13:26:00;и расскажите что за тесты будут при поступлении на подготовительные курсы при мгу журналистика?;None
2016-07-24 13:25:02;Линейная алгебра учебник мгу https://t.co/XgAXsZp2XA;None
2016-07-24 13:24:54;Кто учился или учится на географическом фак-те Мгу?!;None
2016-07-24 13:21:08;Помогите поступить в МГУ!!;None
2016-07-24 13:16:58;Ребят, кто здесь из студентов МГУ?;None
2016-07-24 13:10:02;О том, что Катя не поступила в МГУ, первым узнал отец-дальнобойщик.;None
2016-07-24 13:07:13;Кстати, если кто знает ОГУ, второй после МГУ по величине, важности и взяткам. Что вы об этом думаете?;None
2016-07-24 13:07:12;RT @iaasque: исаа мгу #боль #страдания #овя;None
2016-07-24 12:59:53;Повестка дня - МГУ или ВШЭ?!!!!!!;None
2016-07-24 12:59:49;с 1991 года меня учила моя мама в начальных классах школы и до сих пор любимая учительница для снох профессоров МГУ;None
2016-07-24 12:58:41;@Dissernet @msu_ru Как реагирует ректор МГУ на своих "диссероделов"? Что будет, если МГУ будет присваивать степени вместо ВАК?;None
2016-07-24 12:50:38;RT @annamorn26: исаа мгу #лучшая #вмире #стажировка;None
2016-07-24 12:49:23;исаа мгу #лучшая #вмире #стажировка;None
2016-07-24 12:49:07;Студенческий отряд МГУ на Соловках, 1967 (?) год;None
2016-07-24 12:47:56;что нужно чтобы поступить в мгу или гитис;None
2016-07-24 12:47:51;RT @iaasque: исаа мгу #боль #страдания #овя;None
2016-07-24 12:47:20;исаа мгу #лучшая #блин #приёмка;None
2016-07-24 12:47:04;исаа мгу #потоп #вода #мокренько;None
2016-07-24 12:46:45;исаа мгу #боль #страдания #овя;None
2016-07-24 12:45:10;Какой конкурс в МГУ?;None
2016-07-24 12:42:18;куда можно пойти работать после МЕХМАТА МГУ?;None
2016-07-24 12:41:35;Я УВИДЕЛА МГУ НОЧЬЮ!!! ¡¡¡ https://t.co/eR0xC9q9qg;None
2016-07-24 12:38:58;а что там с проектом мк и мгу воробьевы горы мне нужно задание для 9 класса. где взять?;None
2016-07-24 12:33:32;Поступившие в МГУ,нужна консультация );None
2016-07-24 12:33:21;Позвонили с фмп мгу *О* *О* *О*;None
2016-07-24 12:29:41;Как учиться в институте, встречаться с девушкой и готовиться к МГУ?;None
2016-07-24 12:27:45;В МГУ на журналистику трудно поступить?;None
2016-07-24 12:23:04;RT @radio_mayak: О военной и морской реформах Александра II рассказывает историк, доцент МГУ Александр Шевыревhttps://t.co/ksvn7ttxB3 https…;None
2016-07-24 12:14:07;Сколько стоит в среднем учеба в МГУ???;None
2016-07-24 12:09:17;Студенческий отряд МГУ на Соловках, 1967 (?) год;None
2016-07-24 12:07:01;RT @radio_mayak: О военной и морской реформах Александра II рассказывает историк, доцент МГУ Александр Шевыревhttps://t.co/ksvn7ttxB3 https…;None
2016-07-24 12:06:31;Дайте красиво фото ночного МГУ;None
2016-07-24 12:05:03;Студенческий отряд МГУ на Соловках, 1967 (?) год https://t.co/MRwXsU2B83;None
2016-07-24 12:02:05;О военной и морской реформах Александра II рассказывает историк, доцент МГУ Александр Шевыревhttps://t.co/ksvn7ttxB3 https://t.co/Zovn3Obck8;None
2016-07-24 12:00:21;МГУ вошел в топ-10 рейтинга QS среди вузов стран БРИКС - РИА Новости;None
2016-07-24 11:49:55;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 11:46:50;@varlamov обычно МГУ видно https://t.co/SwzaPzPZPv;None
2016-07-24 11:31:50;Как поступить в МГУ без экзаменов. бесплатно?;None
2016-07-24 11:27:43;Почему уже все поступили и отдыхают, а я жду результатов из мгу?😶😖;None
2016-07-24 11:27:10;Где посмотреть сайт МГУ,и не говорите в яндексе ищи,мне лень;None
2016-07-24 11:27:05;Есть кто здесь из МГУ?;None
2016-07-24 11:26:04;Сын депутата поступил в МГУ без сдачи экзаменов. На его месте так поступил бы каждый.;None
2016-07-24 11:25:08;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 11:24:11;Ученые из МГУ создали безвредные наночастицы из кремния для лечения рака;None
2016-07-24 11:20:26;@lizgolovina ну типа того))) хотя, это не тайны))) у мгу в фонтане, есть дверь, там лесенка в метро 2));None
2016-07-24 11:13:14;Геофак МГУ-это хороший факультет?;None
2016-07-24 11:11:49;офигеть рада за сестру)  поступила в МГУ на магистра экономики 🎓 красава 💪;None
2016-07-24 11:11:45;с какого числа начинается сессия у 1 курса на факультете психологии в мгу им. невельского?;None
2016-07-24 11:10:45;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 10:43:48;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 10:32:20;Я поступила в МГУ, ущипните меня, это сон?;None
2016-07-24 10:30:44;Какой конкурс в МГУ?;None
2016-07-24 10:27:35;что выбрать:МФТи, МГУ, МИФИ или бауманку?;None
2016-07-24 10:26:34;Но лично я против, моё эстетическое чувство протестует! На чём он поднялся? Диплом юрфака МГУ - купленный?;None
2016-07-24 10:26:10;В МГУ разработали безопасный метод лечения рака;None
2016-07-24 10:16:53;не мгу смириться с тем что это первое что появилось в моем твитре https://t.co/tTTHOKHjFc;None
2016-07-24 10:14:32;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 10:10:49;тот неловкий момент когда тебе звонят из приемной комиссии мгу с новостью о зачислении а ты сидишь в туалете :));None
2016-07-24 10:04:22;Люди Скажите,как поступить в МГУ,сколько денег отвалить нужно только за то,чтобы сдать,поступить?;None
2016-07-24 09:58:58;кто-нибудь поступал в МГУ в прошлом году?;None
2016-07-24 09:56:43;где находиться МГУ который открыл М;None
2016-07-24 09:54:17;В МГУ заставили ПК решать задачи суперкомпьютеров - Lenta.ru;None
2016-07-24 09:47:41;Катание на роликах сопровождали белочки с МГУ им. М. В. Ломоносова https://t.co/fHPjwtYhvL;None
2016-07-24 09:46:14;Ученые из МГУ создали безвредные наночастицы из кремния для лечения рака;None
2016-07-24 09:42:38;RT @akedr: @VeraVolf Пресс-секретарь СКР Маркин - умный, за один день, 26 мая 2007 г, на журфаке МГУ, ему удалось сдать кряду 6 экзаменов и…;None
2016-07-24 09:39:30;подскажите ВУЗ, где можно выучиться на юриста, только серьезный и государственный и не МГУ;None
2016-07-24 09:36:03;Занятия «Практическое плодоводство» начнутся в ботаническом саду МГУ... https://t.co/QeQiVrqHUJ;None
2016-07-24 09:36:00;I'm at Факультет журналистики МГУ - @journ_msu in Москва https://t.co/j9bl3Z1BYP;55.75433956,37.61042524
2016-07-24 09:22:05;скажите,правда ли что теперь вместо географии при поступлении на экономический факультет МГУ сдают обществознание?!;None
2016-07-24 09:21:24;Сорванные цветы в 5 утра с МГУ, было прекрасно 🌸;None
2016-07-24 09:19:44;RT @NekitDanilin: То чувство, когда написал ДВИ в МГУ лучше золотой медалистки... К разговору о стоимости золотой медали;None
2016-07-24 09:19:30;То чувство, когда написал ДВИ в МГУ лучше золотой медалистки... К разговору о стоимости золотой медали;None
2016-07-24 09:17:13;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/QHXOZslkYt;None
2016-07-24 09:16:57;@VeraVolf Пресс-секретарь СКР Маркин - умный, за один день, 26 мая 2007 г, на журфаке МГУ, ему удалось сдать кряду 6 экзаменов и 11 зачетов.;None
2016-07-24 09:12:20;В МГУ на журналистику трудно поступить?;None
2016-07-24 09:00:07;1961год. Москва, МГУ. https://t.co/QtpHiuB7cS;None
2016-07-24 08:56:26;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 08:50:11;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 08:49:05;RT @fusavada: Будьте разумными и не забывайте про свое ❤!! #счастье#мир#настроение#выпуск @ МГУ - Moscow State University;None
2016-07-24 08:48:21;RT @fusavada: Будьте разумными и не забывайте про свое ❤!! #счастье#мир#настроение#выпуск @ МГУ - Moscow State University;None
2016-07-24 08:47:40;RT @fusavada: Будьте разумными и не забывайте про свое ❤!! #счастье#мир#настроение#выпуск @ МГУ - Moscow State University;None
2016-07-24 08:43:45;отзовитесь если здесь кто-нибудь есть с I курса юрфака МГУ;None
2016-07-24 08:42:35;Что лучше юрфак МГУ или Московская Юридическая Академия?;None
2016-07-24 08:35:12;МГУ вошел в топ-10 рейтинга QS стран БРИКС #яндекс;None
2016-07-24 08:30:37;Как Вы считаете: возможно ли поступить в МГУ своими мозгами без взяток?;None
2016-07-24 08:22:58;Как сдать экзамен по русскому языку в МГУ на 5 баллов?;None
2016-07-24 08:20:54;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 08:16:51;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 08:11:21;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 08:08:03;МГУ вошел в топ-10 рейтинга QS стран БРИКС https://t.co/Lctk7zrom7;None
2016-07-24 08:05:14;а что там с проектом мк и мгу воробьевы горы мне нужно задание для 9 класса. где взять?;None
2016-07-24 07:59:28;Кто-нибудь помогите!!!!Скажите какая степендия в МГУ!!!!ПЛИЗ!!!!;None
2016-07-24 07:53:56;Есть кто-нибудь из МГУ?;None
2016-07-24 07:47:03;RT @mathOO7tutor: #Консультация к #ДВИ по математике. #МГУ #Крым 2016 https://t.co/q7d1j9tiEI #математика IQ #решение #задач #онлайн #репет…;None
2016-07-24 07:45:49;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 07:41:48;Какой был проходной бал в этом году в Плешке, МГУ и Фин.Академии?;None
2016-07-24 07:36:32;Какие экзамены при поступлении в МГУ на фак-тет журналистики?;None
2016-07-24 07:36:09;Кто идет завтра на Воробьевы Горы к МГУ смотреть кубок мира по сноуборду (может, кто-то в нем вообще принимает участие)?;None
2016-07-24 07:30:16;@lmaikwid7 27 июля  я прохожу на бюджет в МГИМО и МГУ, на факультеты журналистики выберу МГИМО, скорее всего журналюгой буду в общем х);None
2016-07-24 07:26:09;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 07:25:33;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 07:22:13;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 07:17:30;Хочу поступить в МГУ, но некоторые считают,что это перебор. Так ли?;None
2016-07-24 07:13:47;Тут есть студенты МГУ, поступившие туда с первого раза?;None
2016-07-24 07:12:52;Люди, которые принимают любую сталинскую высотку за МГУ, 😬;None
2016-07-24 07:11:37;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 07:09:17;Мне 17 лет, я студентка МГУ;None
2016-07-24 07:07:08;ОТНОШЕНИЕ К ФИЛОСОФИИ ЛАКМУСОВАЯ БУМАЖКА ЛИЧНОСТИ. "ФИЛОСОФИЯ -ЭТО ТРЁП" - ЗАЯВИЛ В ПРЕССЕ ПРОФЕССОР- ФИЛОСОФ МГУ.;None
2016-07-24 07:06:02;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 07:04:35;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 07:02:57;@Dissernet @msu_ru МГУ - кузница "кадров";None
2016-07-24 07:02:33;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 06:59:58;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 06:56:22;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 06:53:12;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 06:49:05;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 06:48:03;МГУ вошел в топ-10 рейтинга QS стран БРИКС https://t.co/9nQV0o2pNw;None
2016-07-24 06:46:59;RT @salty_1970: На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФ…;None
2016-07-24 06:45:30;На Лайфе уже стоимость полёта Ф. Конюхова на шаре подсчитали. 15 млн р/день. [А могли бы отдать начинающим журналистам ЖурФака МГУ];None
2016-07-24 06:44:35;RT @usapronova: Первая лекция в МГУ. Москва, 1 сентября 1945 года Бесплатное обучение! https://t.co/IvUIUM63TP;None
2016-07-24 06:39:00;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 06:35:07;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 06:35:06;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 06:35:03;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 06:29:50;Сегодня МГУ💕 Когда-нибудь мы познакомимся с ним поближе☺ осталось 2 года);None
2016-07-24 06:27:31;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 06:26:32;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 06:22:32;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 06:19:56;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 06:13:30;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 06:11:16;RT @Dissernet: Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 06:04:23;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 06:04:07;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 06:02:10;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 06:00:50;Гридин Сергей Борисович, кандидат социологических наук из МГУ@msu_ru  https://t.co/ntx7BsQu35 https://t.co/5IkPNS5aQr;None
2016-07-24 05:52:15;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:40:15;@RusDialogRU это же старое здание МГУ? ИСАА...;None
2016-07-24 05:38:20;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:33:11;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 05:29:11;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:28:58;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:27:53;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:15:09;школьники, все В ГЕОШКОЛУ МГУ;None
2016-07-24 05:11:16;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:09:04;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:02:29;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:01:32;RT @Dissernet: Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 05:00:48;Гулуева Виктория Викторовна, кандидат социологических наук из МГУ@msu_ru  https://t.co/gMsjNCl1e5 https://t.co/WeQv3h2jOX;None
2016-07-24 04:52:23;В МГУ разработали безопасный метод лечения рака;None
2016-07-24 04:50:14;Ученые из МГУ создали безвредные наночастицы из кремния для лечения рака;None
2016-07-24 04:40:03;МГУ вошел в топ-10 рейтинга QS стран БРИКС https://t.co/JA4trBxGht;None
2016-07-24 04:36:19;В МГУ разработали безопасный метод лечения рака;None
2016-07-24 04:31:06;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 04:31:06;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 04:31:06;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 04:31:05;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 04:24:06;RT @4liomq5whn8gxIl: Вот закончил человек МГУ, живет в Нью-Йорке, а все о России думает, ностальгирует. Уж она то - не фейк. https://t.co/p…;None
2016-07-24 03:28:38;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 03:12:21;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-24 03:03:16;https://t.co/E5b3DZe4mP  - -Я поступил в МГУ! -Куда?! -В МГУ! -Кем?! Уборщиком чтоли?!;None
2016-07-24 02:52:13;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-24 02:28:09;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 02:19:20;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-24 02:08:03;МГУ вошел в топ-10 рейтинга QS стран БРИКС https://t.co/zUARbj37bx;None
2016-07-24 02:04:24;✿ — у тебя че с образованием? — МГУ — че мычишь? в школу-то ходил? ✿. #TEAMFOLLOWBACK;None
2016-07-24 01:26:45;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 01:26:41;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 01:26:38;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 01:11:38;1-й "Гум" МГУ - Воробьёвская набережная - Лужнецкий метромост https://t.co/RVJ8anfLfM с помощью @YouTube;None
2016-07-24 01:10:24;#GM 🌅 @ Большой Газон МГУ https://t.co/Z3yB4MUuaJ;55.7070389,37.5359116
2016-07-24 00:58:23;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-24 00:55:51;МГУ вошел в топ-10 рейтинга QS стран БРИКС https://t.co/Xwod6eUEgQ https://t.co/ROKF2winIN;None
2016-07-24 00:28:08;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 00:28:07;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-24 00:24:05;МГУ вошел в топ-10 рейтинга QS стран БРИКС: Составители рейтинга проанализировали достижения 250-ти лучших университетов из пяти стран,…;None
2016-07-24 00:20:02;https://t.co/r5LLijZntd #как подать заявление на поступление в мгу;None
2016-07-23 23:54:05;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-23 23:53:38;RT @coolwebsitesdir: 239. Какую специальность выбрать? Кем стать? Гуманитарные науки или технические?  https://t.co/YokVfZG6qK  oxford univ…;None
2016-07-23 23:50:06;МГУ вошел в топ-10 рейтинга QS стран БРИКС: Составители рейтинга проанализировали достижения 250-ти лучших… https://t.co/MQILI4c5ms;None
2016-07-23 23:46:17;МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-23 23:45:58;Филолог и замдекана филфака МГУ.. https://t.co/PspIstgM9q;None
2016-07-23 23:45:08;МГУ вошел в топ-10 рейтинга QS стран БРИКС #GO;None
2016-07-23 23:45:04;#no МГУ вошел в топ-10 рейтинга QS стран БРИКС;None
2016-07-23 23:44:36;#973 МГУ вошел в топ-10 рейтинга QS стран БРИКС #lv;None
